m,U,num_incident,num_detected
0.0004229242874389499,8.697490026177835e-06,372334.05920294725,372075.87494973023
0.0004229242874389499,9.3260334688322e-06,398967.1294913356,398399.4950910626
0.0004229242874389499,1e-05,428190.5180747814,427812.0880689233
0.0004229242874389499,1.072267222010323e-05,459292.3496353427,458784.65508045413
0.0004229242874389499,1.1497569953977357e-05,491822.79284043907,492178.78235764016
0.0004229242874389499,1.2328467394420658e-05,527994.2454736636,527503.8616211348
0.0004229242874389499,1.3219411484660286e-05,565850.2720235087,565510.4018454631
0.0004229242874389499,1.4174741629268048e-05,607020.789738961,607570.5681572101
0.0004229242874389499,1.5199110829529332e-05,650616.6680732422,650558.885195051
0.0004229242874389499,1.6297508346206434e-05,697887.2787450555,697556.6998560586
0.0004229242874389499,1.747528400007683e-05,748143.47045113,747438.9181671143
0.0004229242874389499,1.873817422860383e-05,802067.0041172511,802316.6833037322
0.0004229242874389499,2.0092330025650458e-05,859667.5071142798,859892.9029533616
0.0004229242874389499,2.1544346900318867e-05,921520.1483067803,921158.7858532802
0.0004229242874389499,2.310129700083158e-05,988197.9519652564,989876.2652545228
0.0004229242874389499,2.477076355991714e-05,1060497.9742191255,1059173.1760874165
0.0004229242874389499,2.656087782946684e-05,1136401.1976061268,1137026.9755062226
0.0004229242874389499,2.8480358684358048e-05,1219785.4669741783,1217306.4155579465
0.0004229242874389499,3.053855508833412e-05,1309241.7163731218,1305947.4307754121
0.0004229242874389499,3.274549162877732e-05,1398715.574413609,1400943.0658429014
0.0004229242874389499,3.511191734215127e-05,1502811.6144210664,1504531.0479918683
0.0004229242874389499,3.7649358067924715e-05,1611931.2450086002,1611210.1735229555
0.0004229242874389499,4.037017258596558e-05,1728958.0553589766,1728657.7352018238
0.0004229242874389499,4.328761281083062e-05,1853500.5743845138,1852923.5037543038
0.0004229242874389499,4.641588833612782e-05,1985307.243265966,1985850.7016536957
0.0004229242874389499,4.977023564332114e-05,2132404.555442621,2128747.6228082874
0.0004229242874389499,5.3366992312063123e-05,2281479.559019469,2283955.2186780707
0.0004229242874389499,5.72236765935022e-05,2450614.9817944006,2448592.0335753146
0.0004229242874389499,6.135907273413175e-05,2625432.0212419927,2625535.76336156
0.0004229242874389499,6.579332246575683e-05,2815726.8116199304,2814362.8048162605
0.0004229242874389499,7.054802310718646e-05,3022197.0982808517,3018175.102156164
0.0004229242874389499,7.56463327554629e-05,3238396.266046664,3237734.822054614
0.0004229242874389499,8.111308307896872e-05,3473502.5317073977,3474849.02604305
0.0004229242874389499,8.697490026177834e-05,3724467.231849356,3721997.9877872155
0.0004229242874389499,9.326033468832199e-05,3990415.8856449295,3991172.0522071803
0.0004229242874389499,0.0001,4281952.302164994,4275576.832300508
0.0004229242874389499,0.00010722672220103231,4589780.333397661,4589400.051384761
0.0004229242874389499,0.00011497569953977356,4920478.087725218,4922739.348330266
0.0004229242874389499,0.0001232846739442066,5271166.514679925,5269817.854664672
0.0004229242874389499,0.00013219411484660288,5658618.2994726235,5658018.767978529
0.0004229242874389499,0.00014174741629268049,6066496.798461248,6061359.2227726355
0.0004229242874389499,0.0001519911082952933,6500461.04632056,6507939.551090344
0.0004229242874389499,0.0001629750834620645,6968985.560188281,6981129.751683881
0.0004229242874389499,0.00017475284000076848,7475598.712400804,7479911.833352171
0.0004229242874389499,0.0001873817422860385,8020005.711349952,8015806.773377122
0.0004229242874389499,0.00020092330025650479,8604163.595761612,8596371.707062276
0.0004229242874389499,0.00021544346900318845,9220624.469344417,9212341.914803574
0.0004229242874389499,0.00023101297000831605,9875556.150591675,9889152.421974603
0.0004229242874389499,0.0002477076355991711,10596264.963688888,10605960.958989631
0.0004229242874389499,0.00026560877829466864,11374983.822258074,11360655.95078653
0.0004229242874389499,0.0002848035868435802,12196463.716417171,12199917.63572389
0.0004229242874389499,0.0003053855508833416,13072597.277390236,13070449.45805346
0.0004229242874389499,0.00032745491628777284,14006622.713316718,14023241.584011316
0.0004229242874389499,0.0003511191734215131,15036935.397413619,15014420.101915242
0.0004229242874389499,0.00037649358067924675,16122495.471540658,16097489.274507372
0.0004229242874389499,0.0004037017258596554,17279797.871261124,17257754.869902387
0.0004229242874389499,0.0004328761281083057,18535379.73788235,18533493.309171975
0.0004229242874389499,0.0004641588833612782,19866102.681294594,19856506.83866763
0.0004229242874389499,0.0004977023564332114,21312081.68871837,21300480.961207364
0.0004229242874389499,0.0005336699231206312,22861490.177427582,22834045.940072697
0.0004229242874389499,0.0005722367659350221,24494554.649712753,24510546.948804792
0.0004229242874389499,0.0006135907273413176,26237407.438855182,26280624.970791694
0.0004229242874389499,0.0006579332246575682,28156393.424736414,28160036.961603675
0.0004229242874389499,0.0007054802310718645,30189419.063064247,30204884.012758527
0.0004229242874389499,0.000756463327554629,32389355.93339092,32386974.52436085
0.0004229242874389499,0.0008111308307896872,34702915.76041407,34738332.25695146
0.0004229242874389499,0.0008697490026177834,37204223.643248744,37194737.277621426
0.0004229242874389499,0.0009326033468832199,39825426.39091433,39918904.02271388
0.0004229242874389499,0.001,42799688.43816852,42765267.75682314
0.00047508101621027984,1e-06,42801.61006777438,42787.850657641684
0.00047508101621027984,1.0722672220103232e-06,45865.717375227694,45850.81380691902
0.00047508101621027984,1.1497569953977357e-06,49237.392542385765,49178.82204624761
0.00047508101621027984,1.232846739442066e-06,52701.88301510129,52819.44118690245
0.00047508101621027984,1.3219411484660288e-06,56564.972461281905,56631.03975526294
0.00047508101621027984,1.4174741629268049e-06,60643.10823878265,60664.896415484916
0.00047508101621027984,1.519911082952933e-06,64992.062493146535,65091.38471395829
0.00047508101621027984,1.6297508346206435e-06,69749.63602759367,69683.78444978404
0.00047508101621027984,1.747528400007683e-06,74738.4387829152,74725.27154759652
0.00047508101621027984,1.873817422860383e-06,80258.03963217857,80217.71378580829
0.00047508101621027984,2.0092330025650458e-06,85924.1686883191,85968.54617105838
0.00047508101621027984,2.1544346900318822e-06,92322.80457343548,92246.13226037165
0.00047508101621027984,2.310129700083158e-06,98857.59672609359,98893.24479753505
0.00047508101621027984,2.477076355991709e-06,106069.41924744914,106105.33932377872
0.00047508101621027984,2.656087782946684e-06,113634.39929095021,113710.35561906244
0.00047508101621027984,2.848035868435805e-06,121868.03549771033,121995.26634177055
0.00047508101621027984,3.0538555088334123e-06,130675.91654272705,130751.13005556178
0.00047508101621027984,3.2745491628777315e-06,140222.26848579638,140297.2769379199
0.00047508101621027984,3.5111917342151275e-06,150260.9549862761,150220.26700987358
0.00047508101621027984,3.764935806792471e-06,161256.63444483228,160899.63177511608
0.00047508101621027984,4.037017258596558e-06,173055.4831102686,172777.6142557803
0.00047508101621027984,4.328761281083061e-06,185209.29693978478,185311.64549274856
0.00047508101621027984,4.641588833612782e-06,198515.5701222123,198536.18480897578
0.00047508101621027984,4.977023564332114e-06,212993.6775105309,213004.75468996365
0.00047508101621027984,5.336699231206313e-06,228395.94855269,228265.04934043964
0.00047508101621027984,5.72236765935022e-06,244882.48097791246,244976.26864035352
0.00047508101621027984,6.1359072734131755e-06,262429.3806985155,262836.3739945889
0.00047508101621027984,6.579332246575683e-06,281716.8240202072,281464.2016982621
0.00047508101621027984,7.0548023107186455e-06,301771.1783695312,301787.66973159165
0.00047508101621027984,7.564633275546291e-06,323744.9706573395,324089.0435459688
0.00047508101621027984,8.111308307896873e-06,347152.301103616,347138.55213306466
0.00047508101621027984,8.697490026177835e-06,372112.3615191567,372795.2611065674
0.00047508101621027984,9.3260334688322e-06,399003.13201379735,398805.83777708013
0.00047508101621027984,1e-05,428106.15395783685,427951.8734091519
0.00047508101621027984,1.072267222010323e-05,458443.2139128968,458501.54118964885
0.00047508101621027984,1.1497569953977357e-05,492114.6630962331,492098.427546734
0.00047508101621027984,1.2328467394420658e-05,527463.8145336562,527802.6438911466
0.00047508101621027984,1.3219411484660286e-05,565520.0669532896,565882.329887478
0.00047508101621027984,1.4174741629268048e-05,606324.0078799899,605227.9450515204
0.00047508101621027984,1.5199110829529332e-05,650857.5513667746,649877.8535462132
0.00047508101621027984,1.6297508346206434e-05,697951.5607602787,697337.5500455342
0.00047508101621027984,1.747528400007683e-05,747499.9006928853,748417.7429815419
0.00047508101621027984,1.873817422860383e-05,802416.158979895,802516.5796383834
0.00047508101621027984,2.0092330025650458e-05,860494.1803417831,860154.7511619774
0.00047508101621027984,2.1544346900318867e-05,922072.3678980038,924060.94240807
0.00047508101621027984,2.310129700083158e-05,988512.1854330483,989149.4872379256
0.00047508101621027984,2.477076355991714e-05,1060565.5028177178,1060523.3027173376
0.00047508101621027984,2.656087782946684e-05,1136466.6680169979,1135877.8900104507
0.00047508101621027984,2.8480358684358048e-05,1219226.4070578436,1218730.0618825129
0.00047508101621027984,3.053855508833412e-05,1306411.123363292,1307163.1755393003
0.00047508101621027984,3.274549162877732e-05,1400442.7483508629,1400934.8814291987
0.00047508101621027984,3.511191734215127e-05,1501731.2273552713,1503594.7630309088
0.00047508101621027984,3.7649358067924715e-05,1611899.442150345,1609760.623202809
0.00047508101621027984,4.037017258596558e-05,1726145.2676231065,1729551.3216916895
0.00047508101621027984,4.328761281083062e-05,1853425.4645252496,1850567.1037103743
0.00047508101621027984,4.641588833612782e-05,1988336.6412865473,1986631.165784864
0.00047508101621027984,4.977023564332114e-05,2128547.469978801,2130270.240595858
0.00047508101621027984,5.3366992312063123e-05,2286001.6389756384,2285832.8451128704
0.00047508101621027984,5.72236765935022e-05,2450508.372532509,2447499.01597302
0.00047508101621027984,6.135907273413175e-05,2629415.7189837387,2627523.0080419136
0.00047508101621027984,6.579332246575683e-05,2818384.040078209,2817369.0022853753
0.00047508101621027984,7.054802310718646e-05,3014877.450358239,3017008.855074022
0.00047508101621027984,7.56463327554629e-05,3239061.5940117417,3236215.37489829
0.00047508101621027984,8.111308307896872e-05,3468843.51083883,3472225.2153353556
0.00047508101621027984,8.697490026177834e-05,3719470.2122414443,3721638.414945037
0.00047508101621027984,9.326033468832199e-05,3987594.6552214976,3987846.2428450617
0.00047508101621027984,0.0001,4280490.652339606,4280058.063661246
0.00047508101621027984,0.00010722672220103231,4594790.664970767,4584841.763745826
0.00047508101621027984,0.00011497569953977356,4926699.946699255,4918930.541479718
0.00047508101621027984,0.0001232846739442066,5279037.664125252,5277782.967033372
0.00047508101621027984,0.00013219411484660288,5660311.014096274,5659729.522321304
0.00047508101621027984,0.00014174741629268049,6065576.404793914,6063532.748184472
0.00047508101621027984,0.0001519911082952933,6503110.959425003,6499318.535873362
0.00047508101621027984,0.0001629750834620645,6972401.23745609,6978192.552046221
0.00047508101621027984,0.00017475284000076848,7482092.972442265,7480602.567644936
0.00047508101621027984,0.0001873817422860385,8015448.070260565,8008745.248032749
0.00047508101621027984,0.00020092330025650479,8596219.901844168,8598907.721114803
0.00047508101621027984,0.00021544346900318845,9217610.47974408,9216023.790068505
0.00047508101621027984,0.00023101297000831605,9883427.2157922,9896560.192448938
0.00047508101621027984,0.0002477076355991711,10595062.504172593,10600545.146462888
0.00047508101621027984,0.00026560877829466864,11370082.930889059,11357685.5635082
0.00047508101621027984,0.0002848035868435802,12192428.239354271,12181429.779191969
0.00047508101621027984,0.0003053855508833416,13076127.180856422,13070087.208050493
0.00047508101621027984,0.00032745491628777284,14012517.204794966,13992572.566448594
0.00047508101621027984,0.0003511191734215131,15009230.02074335,15025711.910738252
0.00047508101621027984,0.00037649358067924675,16097183.980173681,16114684.247685796
0.00047508101621027984,0.0004037017258596554,17282760.43135809,17270303.701858014
0.00047508101621027984,0.0004328761281083057,18526817.95763308,18537401.934538417
0.00047508101621027984,0.0004641588833612782,19868286.54482432,19876315.03427714
0.00047508101621027984,0.0004977023564332114,21281198.825931408,21323445.751081124
0.00047508101621027984,0.0005336699231206312,22855270.759428155,22826228.349567387
0.00047508101621027984,0.0005722367659350221,24503887.288328838,24473664.704796314
0.00047508101621027984,0.0006135907273413176,26278979.248541947,26232820.625496715
0.00047508101621027984,0.0006579332246575682,28175579.17367501,28187327.33745078
0.00047508101621027984,0.0007054802310718645,30178551.686852686,30169489.65968624
0.00047508101621027984,0.000756463327554629,32358062.35978968,32399052.11060703
0.00047508101621027984,0.0008111308307896872,34746415.95370784,34700027.259447984
0.00047508101621027984,0.0008697490026177834,37237164.00998996,37258955.8854742
0.00047508101621027984,0.0009326033468832199,39833950.69368928,39914423.35022023
0.00047508101621027984,0.001,42797036.877696216,42816262.46441752
0.0005336699231206307,1e-06,42777.857308423154,42825.50896318003
0.0005336699231206307,1.0722672220103232e-06,45919.41661423747,45928.35456154993
0.0005336699231206307,1.1497569953977357e-06,49151.20322809605,49261.323762979766
0.0005336699231206307,1.232846739442066e-06,52745.76411126526,52710.530936802475
0.0005336699231206307,1.3219411484660288e-06,56507.53949924242,56598.46398044234
0.0005336699231206307,1.4174741629268049e-06,60671.47212602818,60678.44995319676
0.0005336699231206307,1.519911082952933e-06,65099.103011959945,65021.928310126146
0.0005336699231206307,1.6297508346206435e-06,69736.49438103155,69682.74849727268
